"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","NetSec Audit URL","NetSec Audit Type","NetSec Audit Statement Date","NetSec Audit Period Start Date","NetSec Audit Period End Date","TLS BR Audit URL","TLS BR Audit Type","TLS BR Audit Statement Date","TLS BR Audit Period Start Date","TLS BR Audit Period End Date","TLS EVG Audit URL","TLS EVG Audit Type","TLS EVG Audit Statement Date","TLS EVG Audit Period Start Date","TLS EVG Audit Period End Date","Code Signing Audit URL","Code Signing Audit Type","Code Signing Audit Statement Date","Code Signing Audit Period Start Date","Code Signing Audit Period End Date","S/MIME BR Audit URL","S/MIME BR Audit Type","S/MIME BR Audit Statement Date","S/MIME BR Audit Period Start Date","S/MIME BR Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Subordinate CA Owner","Full CRL Issued By This CA","JSON Array of Partitioned CRLs","Valid From (GMT)","Valid To (GMT)","Derived Trust Bits","Chrome Status","Microsoft Status","Mozilla Status","Status of Root Cert","Authority Key Identifier","Subject Key Identifier","Country","TLS Capable","TLS EV Capable","Code Signing Capable","S/MIME Capable","CP Same as Parent?","CP Last Update Date","CPS Same as Parent?","CPS Last Update Date","Certificate Practice & Policy Statement"
"DigiCert","0011J00001MnHhSQAV","Hewlett Packard Enterprise Collaboration CA G22","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","AB480D8F7D720A161C9671843EADEAAAABC5447EFD9EF8F3470874D927CCB861","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","true","","http://pki-crl.symauth.com/ca_4b8ebb7318cf9c330a79614ccd46f279/LatestCRL.crl","","2019.04.01","2029.04.01","Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","oagzMJt44Gb0ztFBc1o1mH/3O4w=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","001TO00000FjaUxYAJ","Hewlett Packard Enterprise Collaboration CA G3","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","D5E2AAA678A3EC0D88415D9B6E2CB1B0D0CD5960C562B20913625EBDCB3A3F0C","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_c46295e3a2653226b74b1f171202d84e/LatestCRL.crl","","2024.09.11","2034.09.10","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","3Psy3Xd5xyAZa6NAeJlq30p4uJI=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001o000000p4Sf4AAE","HIDSigningCA2","001o000000pnWR9AAM","VeriSign Class 3 SSP Intermediate CA - G2","Intermediate Certificate","Parent Cert Revoked","F6A344AF3724E0F9BFC670513EA43CD3872402424C6161400575A4D343E9E4EC","55DBB3CF4794566B479F13B32D2399FDB622F45A4C2C4AB1739E74B9ECC9BEBC","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2012.06.19","2019.06.18","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","Ue7NaDk9TLqOzolwnVWSvYY8PV0=","NiHBixZDu5wOOlJtmrTyPWOg60s=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","001o000000p4SezAAE","HIDSigningDeviceCA1","001o000000pnWR9AAM","VeriSign Class 3 SSP Intermediate CA - G2","Intermediate Certificate","Parent Cert Revoked","3A11604F3EA39082F6591520AAE59C0A62566EE2B1A4B6AEB757C6BF7DF3A0BD","55DBB3CF4794566B479F13B32D2399FDB622F45A4C2C4AB1739E74B9ECC9BEBC","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2012.06.19","2020.06.18","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","Ue7NaDk9TLqOzolwnVWSvYY8PV0=","lWdi8leef3HWTQ04CBdX8pYxKuc=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","001o00000170kf6AAA","Highmark Tapestry HIE CA","001o000000foP3kAAE","Orion Health Direct Secure Messaging CA","Intermediate Certificate","Parent Cert Revoked","1B68286DEFCE036512A5DAC76C8ABD067D33A07D4E0DEF7707089C980075E192","A4106DA85F7B34A6D3DE37884D1528916B84F046FFB7D4AAC521117B0C6995F3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl3.digicert.com/HighmarkTapestryHIECA.crl""]","2014.08.19","2024.08.19","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","pW4i/zlpOiP7iSQXxmCUABrajp4=","vrHcMSi8tTFCxFzLKHo6O7/v/7o=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0014o00001oA0yeAAC","Hitachi Energy Assured ID CA","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","8EAEC34A01A9E7017FD4BCE8BA432A350A2A16561ABE0617CCE1A0D4B1E09EEC","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_fbe98237ba2f3eb09a00f0a79ea9ba1d/LatestCRL.crl","","2021.09.14","2026.09.13","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","aEW9yX5ig8XoymIRcY0+7dYH/J8=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001TO00000AhR2SYAV","Hitachi Energy User ID CA","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","C92F438C530C39FFCA70F05B9AAFF45118D2C076DE44CF52DCEA755049B8100C","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl.digicert.eu/HitachiEnergyUserIDCA.crl""]","2024.06.05","2034.06.04","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","5xPA6gEqksyxRaGbqECEvjHCR30=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","0011J00001DZ0LgQAL","HM Revenue and Customs G3","0011J00001DZ0LaQAL","BT Class 2 CA - G3","Intermediate Certificate","Not Revoked","6EDC179D785CB2E52CCAB53B84CBF91C0676EED6D649B885D0CC42DE144D5B58","4FD95AFC505C1CCB5ADA4BA00B049456FC8F7BFB73AD0C1A9B61F2F8E8EE4279","false","LSTI","https://bugzilla.mozilla.org/attachment.cgi?id=9103404","ETSI EN 319 411","2019.10.22","2018.06.28","2019.06.21","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","British Telecommunications plc","","","2015.02.17","2020.02.16","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","6HzzrH/o3WQEh7tbZb6PkP1kGVs=","uro/16WhulhbUw4SooyX3IDrDaE=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001Fx8IkQAJ","HM Revenue and Customs G3","0011J00001FudH8QAJ","BT Class 2 CA - G3","Intermediate Certificate","Not Revoked","134E40D10D84357245F6064152CF990178653861B2C14441409EEEEAEA6C90DA","AA257A6CE4A1EB7F6A508B5037D81DE2782C8D8AEA0127DE1E31150218BEDA75","false","LSTI","https://bug1454036.bmoattachments.org/attachment.cgi?id=9094099","ETSI EN 319 411","2019.08.22","2018.06.25","2019.06.28","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","true","BRITISH TELECOM PLC","","","2015.02.17","2020.02.16","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","6HzzrH/o3WQEh7tbZb6PkP1kGVs=","uro/16WhulhbUw4SooyX3IDrDaE=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001DZ0NjQAL","Honeywell International CA G2","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","19550DF2A43B367AFA194C34F3C3CBF8678E346691F895F429871EEADA53F7F8","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2012.06.07","2022.06.06","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","w4pHPgLfXxTx6kYvE8a/FhDZR+g=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001DZ0OEQA1","Honeywell International Co-branded CA","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","7C932E8709835BEC74AAB6F02E958DF70995B3FED5FE4C375D66B1228555D8ED","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_c8cc1778595afbf51abb8aa1c6115e1b/LatestCRL.crl","","2012.12.05","2022.12.04","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","qlC0oOHgh1ZIJr6BEajWUkVE6y0=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001kWL56QAG","Honeywell International Co-branded CA - G2","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","B78DFC942032C042CD45490E3B32433CA167067B330B52CB1453EA3AD5819080","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_ecfa33fa20639a003d3acb37fc660065/LatestCRL.crl","","2020.09.25","2030.09.24","Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","RZm0v0MFKWjpnXM31s4Ppir+zwQ=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","0011J00001DZ0OIQA1","Honeywell International Co-branded QA CA","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","87C0BAE275BF11F25AE3290B3E810D97E8297F276C576CDAA9AEB5FAEFC4CD22","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2013.02.14","2023.02.13","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","z0VTeg/Hnis42Tqw/7CYkdtSaGc=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001DZ0OFQA1","Honeywell International Co-branded QA CA","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","0E454C9FC33611BA883B3772CD291339C8FCED157A3FC5C6ADD4D6D440635B54","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2013.02.14","2018.02.13","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","z0VTeg/Hnis42Tqw/7CYkdtSaGc=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001kY4wLQAS","Honeywell International Co-branded QA CA - G2","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","55F064E2983EEB9AAA54229F8E35023ED10AC6BA19188B05C247BC0E79F85ACB","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_43a4b41b92ab804e718d46e5fc9259cc/LatestCRL.crl","","2020.10.21","2030.10.20","Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","6lzl15xSPsDu4HJDmKOkMYqV3rU=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001o000000p4ScjAAE","Hostpoint DV SSL CA - G1","001o000000HshExAAJ","GeoTrust Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","9F4E3C42FAFEDA3CF88C05CC4B4AF0C0AF306415C30D3D1EEBEDEBF7D177A982","B478B812250DF878635C2AA7EC7D155EAA625EE82916E2CD294361886CD1FBD4","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.01.19","2026.01.18","Server Authentication;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","xHnKjqFOAx0c3GvbMVuUPj8wfy0=","zhqkFTJKA5mVN7BBZDAfNJlicp0=","United States of America","True","False","False","False","true","","true","",""
"DigiCert","001o000000p4ScHAAU","Hostpoint DV SSL CA - G2","001o000000HshEtAAJ","GeoTrust Global CA","Intermediate Certificate","Not Revoked","ABD6D053FDBE356D075050181586B0B9C2B8C03298ABCE64CE25C40401DF3B22","FF856A2D251DCD88D36656F450126798CFABAADE40799C722DE4D2B5DB36A73A","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.01.19","2022.05.20","","Not Included","Not Included","Provided by CA","Apple: Blocked; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","wHqYaI2J+6sFZAwRfap9ZbjKzE4=","tOMqjoW7srcnPOnOmqCAbwpLAkg=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001BuKGcQAN","Hostpoint RSA CA","0011J00001BtNYxQAN","DigiCert Transition RSA Root","Intermediate Certificate","Not Revoked","A8C0A92B0D90E8216CCCA34C1A1683B34EB4758D460C892CA8C512A8A2ACC08F","0D88900DBB68C6CA5471F653FCACD407EBD7B1519046F9E0B8CED3C274FD11A1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2017.11.02","2027.11.02","","Not Included","Not Included","Provided by CA","Apple: Blocked; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","kEeKG4TToN+kJNYZtBf1IaOym6g=","eRjdafoAHpbJJyL64EvAxkA0EOg=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001BstlFQAR","Hostpoint TLS RSA CA","001o000000HshEXAAZ","DigiCert Global Root G2","Intermediate Certificate","Not Revoked","F7FBDEB82BE99D41CDCA419FC91859D3E5286C076204E0E903D678BB213ED89B","CB3CCBB76031E5E0138F8DD39A23F9DE47FFC35E43C1144CEA27D46A5AB1CB5F","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://cdpi.digitalcertvalidation.com/HostpointTLSRSACA.crl""]","2017.11.02","2027.11.02","Server Authentication;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","TiJUIBiV5uNu5g/6+rkS7QYXjzk=","BCUKH9r8cNaXYXT+3cDYlsVh2AM=","United States of America","True","False","False","False","true","","true","",""
"DigiCert","001o000000foPA2AAM","Huntsville Hospital System CA","001o000000foP3kAAE","Orion Health Direct Secure Messaging CA","Intermediate Certificate","Parent Cert Revoked","20E3E88747A8D88E11A527521032DC8CAE92BC33B45C93EEE04F624A70DC920A","A4106DA85F7B34A6D3DE37884D1528916B84F046FFB7D4AAC521117B0C6995F3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl3.digicert.com/HuntsvilleHospitalSystemCA.crl""]","2014.03.05","2024.03.05","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","pW4i/zlpOiP7iSQXxmCUABrajp4=","6G4iyvSZUC9E9NQtYudsWXXc+hk=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0014o00001mHyyrAAC","HydrantID EV SSL CA D1","001o000000HshEZAAZ","DigiCert High Assurance EV Root CA","Intermediate Certificate","Not Revoked","F9D4A6C011E9C6A8F5A4CF7ED0416869C7238EF93A56161EA6CA3D8B41716097","7431E5F4C3C1CE4690774F0B61E05440883BA9A01ED00BA6ABD7806ED3B118CF","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl3.digicert.com/HydrantIDEVSSLCAD1-1.crl""]","2021.03.30","2031.03.29","Server Authentication;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","sT7DaQP4v0cB1JgmGggC72NkK8M=","O/VXw7lBvaJlDj2pkKB4ud6R3Ik=","United States of America","True","True","False","False","true","","true","",""
"DigiCert","0014o00001lmDJ1AAM","HydrantID EV SSL CA D1","001o000000HshEZAAZ","DigiCert High Assurance EV Root CA","Intermediate Certificate","Not Revoked","863472EC79DB54077114DADE720CE1F7B41A233748FC6773FA86520F0B9AAA21","7431E5F4C3C1CE4690774F0B61E05440883BA9A01ED00BA6ABD7806ED3B118CF","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl3.digicert.com/HydrantIDEVSSLCAD1.crl""]","2021.03.04","2031.03.03","Server Authentication;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","sT7DaQP4v0cB1JgmGggC72NkK8M=","O/VXw7lBvaJlDj2pkKB4ud6R3Ik=","United States of America","True","True","False","False","true","","true","",""
"DigiCert","0014o00001lmDHjAAM","HydrantID SSL CA D1","001o000000HshEWAAZ","DigiCert Global Root CA","Intermediate Certificate","Not Revoked","A847544CC3CD54E855CA39780C2162431F5C8E327EC66D5A43CF266877BEC50F","4348A0E9444C78CB265E058D5E8944B4D84F9662BD26DB257F8934A443C70161","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl3.digicert.com/HydrantIDSSLCAD1.crl""]","2021.03.04","2031.03.03","Server Authentication;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","A95QNVbRTLtm8KPiGxvDl7I90VU=","Yr8c1v4Jkz7Ur91cIn0uRiM6t8o=","United States of America","True","True","False","False","true","","true","",""
"DigiCert","0011J00001DZ0D5QAL","IBM Certification Authority G2","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","2D55A8BC4E5B05326C13B824F54E7ACBEC6A03CA688F6139FA84DBDADD072C3A","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2009.07.07","2019.07.06","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","ErYk3v17uPCRV4ht2Y3ymDoCW+Q=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001DZ0OJQA1","IBM Certification Authority G2","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","EEFFFC2EA3E9E9C94DF8B2A24F15297438174835497BC67E99203963AD97628B","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2009.07.07","2019.07.06","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","ErYk3v17uPCRV4ht2Y3ymDoCW+Q=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","0011J00001DZ0DSQA1","IBM Certification Authority G3","001o000000HshGSAAZ","VeriSign Class 2 Public Primary Certification Authority - G3","Intermediate Certificate","Not Revoked","CB16C58F10AFFDA46A0FC05BF49F0B707C579EC52E3527EEBA0448F9B8C16E99","92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.11.10","2026.11.09","Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","","xUcywxPEsG4aI2KJmdf12Vmny9s=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","0011J00001RN70lQAD","IBM Certification Authority G4","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","60F53E603B0EFA71C6CC34B6E87C1145F70DC942C89F71763D90FE18E7AC589E","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_6ab85b54e9e15c7b47ce1d08e2c9edc5/LatestCRL.crl","","2019.09.23","2029.09.23","Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","5wbss3RwhmwxJE2mTffUMm1gJoU=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001TO000009NKvLYAW","IBM Certification Authority G5","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Revoked","A9A0073F6BBA1509995DAF51991CCB1337C0DAA65099F9C1D108AA520285A7C5","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_0ea584a6bb78bd208d0d752ba7fc2b27/LatestCRL.crl","","2024.04.24","2034.04.23","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","Yh0ztCz/TFRaSm4vzsX+eGDuDtM=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","001TO00000A2m7eYAB","IBM Certification Authority G6","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","C6CB9291A32B4937A19FCC72FD3A0B7F6EAF7397E45EA0B2D0FD27393E132B73","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://pki-crl.symauth.com/ca_efd683750c10a1b828271af821feee4f/LatestCRL.crl","[""""]","2024.05.23","2034.05.22","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","eK0Yyet1OtH2jofSLQe9tSJDDNw=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001TO00000E3j71YAB","IBM Certification Authority G7","001o000000HshEUAAZ","DigiCert Assured ID Root G2","Intermediate Certificate","Not Revoked","81CB1E6BE7220B9DD7676E7A665B6B8FAFAC2C5725919A0654EDD5C0FFAE5A59","7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","[""http://crl3.digicert.com/IBMCertificationAuthorityG7.crl""]","2024.08.08","2034.08.07","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Included; Microsoft: Included; Mozilla: Included","zsNKuZlV8rjbYL+pfr1WtZc2p9Y=","dUr5NEFIJd1GChOaETs7mzbVWUY=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001o0000016zDmfAAE","IBM New Zealand Limited Public CA","001o000000HshGXAAZ","VeriSign Class 3 Public Primary Certification Authority - G4","Intermediate Certificate","Not Revoked","A6AE7959A195749CA887386FA04482BD169DC1157E312D301B0D5C333FAF2B02","69DDD7EA90BB57C93E135DC85EA6FCD5480B603239BDC454FC758B2A26CF7F79","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.02.03","2025.02.02","Secure Email","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","sxaR/e6mbuS1LkmPh3iBgOzlsbU=","FeIKhSvW/qWB9X5kKhjZlYUxhFk=","United States of America","False","False","False","True","true","","true","",""
"DigiCert","001o0000016zDRGAA2","ICFI Device CA","001o000000utwSwAAI","VeriSign Class 3 SSP Intermediate CA","Intermediate Certificate","Revoked","D7D90D0FCFB5CDEC5754D663EEB3915D53703E1A29FAEEB398DCE0E22B5D4F9A","AD52FDEFD3162651B09E5F32C4D66992A0867D25C7B2B35DA242555AF185F577","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2010.08.25","2018.08.24","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","LDH/wc6r+U3oiRXAavLlq0J9Qvo=","Y4caZjeunIySXQ8Y4WcCjJCNqn0=","United States of America","False","False","False","False","true","","true","",""
"DigiCert","001o000000p4Sf0AAE","ICFI Device CA","001o000000pnWR9AAM","VeriSign Class 3 SSP Intermediate CA - G2","Intermediate Certificate","Parent Cert Revoked","79BAD07DD1F9A740FE84B42DD7C31560007D3128D28BF606B1D8596CCE1CCAA0","55DBB3CF4794566B479F13B32D2399FDB622F45A4C2C4AB1739E74B9ECC9BEBC","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.01.18","2019.01.17","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","Ue7NaDk9TLqOzolwnVWSvYY8PV0=","Y4caZjeunIySXQ8Y4WcCjJCNqn0=","United States of America","False","False","False","False","true","","true","",""
